id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,RoA,NPM,total_tenaga_kerja,Produktivitas,RPC,Strategi diperlukan
28837029,UD. Ovan Bersemi,Jasa,81.0,6.0,3688558.0,26804251.0,Bukalapak,517.0,Belum Terdaftar,2009.0,23115693.0,261000000.0,517.0,626.6864449467787,86.23890665700749,87.0,5.942528735632184,51845.74661508704,Daftarkan status legal
28837030,UD. Kirana Siang Niken,Kesehatan,0.0,92.0,1563555.0,7488125.0,Tokopedia,50.0,Terdaftar,2013.0,5924570.0,276000000.0,50.0,378.9166354877187,79.11953927051164,92.0,0.5434782608695652,149762.5,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja
28837031,UD. Vincent Santosa,Perdagangan,75.0,4.0,1101258.0,3001326.0,Tokopedia,467.0,Terdaftar,2018.0,1900068.0,237000000.0,467.0,172.536135946345,63.307618032829495,79.0,5.911392405063292,6426.8222698072805,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28837032,UD. Qanitah Reswara,Jasa,64.0,8.0,9440755.0,40886719.0,Tokopedia,18.0,Terdaftar,2024.0,31445964.0,216000000.0,18.0,333.0873854898257,76.90997167075207,72.0,0.25,2271484.388888889,Tingkatkan efisiensi kerja
28837033,UD. Eka Gita,Perdagangan,91.0,12.0,4133806.0,11383656.0,Shopee,606.0,Terdaftar,2015.0,7249850.0,309000000.0,606.0,175.37954127503806,63.68648174189382,103.0,5.883495145631068,18784.91089108911,Perluas strategi pemasaran
28837034,UD. Raka Binasena,Perdagangan,23.0,39.0,5419173.0,32768793.0,Bukalapak,172.0,Belum Terdaftar,2020.0,27349620.0,186000000.0,172.0,504.6825410445468,83.46239667722884,62.0,2.774193548387097,190516.23837209304,Daftarkan status legal
28837035,UD. Opik Bangun,Kesehatan,18.0,47.0,5976108.0,39735276.0,Lazada,490.0,Belum Terdaftar,2010.0,33759168.0,195000000.0,490.0,564.9022407225572,84.96019506697273,65.0,7.538461538461538,81092.4,Daftarkan status legal
28837036,UD. Ulfa Manggala,Kesehatan,13.0,45.0,2843465.0,42315068.0,Shopee,647.0,Belum Terdaftar,2020.0,39471603.0,174000000.0,647.0,1388.1515334284052,93.2802542111004,58.0,11.155172413793103,65401.95981452859,Daftarkan status legal
28837037,UD. Ayesha Jayengpati,Kesehatan,13.0,63.0,7525701.0,44844119.0,Lazada,574.0,Terdaftar,2014.0,37318418.0,228000000.0,574.0,495.87962636304576,83.2180870807162,76.0,7.552631578947368,78125.64285714286,Pertahankan kerja keras
28837038,UD. Berlian Wira Ovan,Jasa,89.0,63.0,1984480.0,20161490.0,Shopee,955.0,Terdaftar,2001.0,18177010.0,456000000.0,499.6553086787951,915.9583366927357,90.15707668431251,152.0,6.282894736842105,40350.79713915513,Tingkatkan akses pembiayaan
28837039,UD. Juli Sehat,Pendidikan,79.0,28.0,7383972.0,9847184.0,Website Sendiri,710.0,Terdaftar,2004.0,2463212.0,321000000.0,710.0,33.35890222768992,25.01437974551913,107.0,6.635514018691588,13869.27323943662,Perluas strategi pemasaran
28837040,UD. Panji Dharma,Perdagangan,87.0,17.0,1160511.0,10012719.0,Tokopedia,499.80477611940296,Terdaftar,2018.0,8852208.0,312000000.0,741.0,762.7853592081419,88.40963178932716,104.0,4.805815154994259,13512.44129554656,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28837041,UD. Qira Jagadmaya,Kesehatan,31.0,29.0,8658402.0,48463491.0,Tokopedia,885.0,Belum Terdaftar,2008.0,39805089.0,180000000.0,885.0,459.72789205213616,82.13417601303216,60.0,14.75,54761.00677966102,Daftarkan status legal
28837042,UD. Dito Kusuma,Jasa,5.0,73.0,4219549.0,16676899.0,Website Sendiri,420.0,Terdaftar,2010.0,12457350.0,234000000.0,420.0,295.2294190682464,74.6982397626801,78.0,5.384615384615385,39706.90238095238,Pertahankan kerja keras
28837043,UD. Viani Tirtaatmaja,Perdagangan,93.0,18.0,9096962.0,10855069.0,Bukalapak,668.0,Belum Terdaftar,2011.0,1758107.0,333000000.0,668.0,19.3263091568372,16.196184473815872,111.0,6.018018018018018,16250.103293413174,Perluas strategi pemasaran\, Daftarkan status legal
28837044,UD. Ucup Jagadmaya,Perdagangan,22.0,47.0,3612634.0,30757098.0,Tokopedia,566.0,Belum Terdaftar,2012.0,27144464.0,207000000.0,566.0,751.3759766419737,88.25430799745801,69.0,8.202898550724637,54341.16254416961,Daftarkan status legal
28837045,UD. Mika Langit,Jasa,18.0,8.0,5885577.0,17898408.0,Tokopedia,384.0,Belum Terdaftar,2001.0,12012831.0,78000000.0,384.0,204.10625840083307,67.11675697637466,26.0,14.76923076923077,46610.4375,Daftarkan status legal
28837046,UD. Raka Kawiswara,Jasa,88.0,84.0,3934887.0,4579897.0,Bukalapak,355.0,Terdaftar,2000.0,645010.0,516000000.0,355.0,16.392084448676673,14.083504498026922,172.0,2.063953488372093,12901.118309859155,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Perluas strategi pemasaran
28837047,UD. Fanny Sanjaya Erlin,Jasa,88.0,0.0,3368549.0,22228982.0,Bukalapak,19.0,Terdaftar,2020.0,18860433.0,264000000.0,19.0,559.8978373180855,84.84613915293107,88.0,0.2159090909090909,1169946.4210526317,Tingkatkan efisiensi kerja
28837048,UD. Ina Pamungkas,Perdagangan,1.0,89.0,899340.0,10211853.0,Website Sendiri,418.0,Terdaftar,2010.0,9312513.0,270000000.0,418.0,1035.48302088198,91.19317522490776,90.0,4.644444444444445,24430.27033492823,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28837049,UD. Willy Yudhistira,Kesehatan,73.0,77.0,9309577.0,2472937.0,Tokopedia,197.0,Terdaftar,2007.0,-6836640.0,450000000.0,197.0,-73.43663412419275,-276.45831656851755,150.0,1.3133333333333332,12552.979695431472,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Perluas strategi pemasaran
28837050,UD. Gilangga Harmoni,Kesehatan,40.0,38.0,1308363.0,44657658.0,Website Sendiri,906.0,Terdaftar,2016.0,43349295.0,234000000.0,906.0,3313.246782429647,97.07023821087977,78.0,11.615384615384617,49291.01324503312,Tingkatkan akses pembiayaan
28837051,UD. Syana Satria,Kesehatan,52.0,92.0,7797526.0,18641773.0,Shopee,700.0,Belum Terdaftar,2011.0,10844247.0,432000000.0,700.0,139.07291876936353,58.17175758979578,144.0,4.861111111111111,26631.10428571429,Perluas strategi pemasaran\, Daftarkan status legal
28837052,UD. Tania Wisnu,Kesehatan,26.0,54.0,2509948.0,47689844.0,Bukalapak,357.0,Belum Terdaftar,2008.0,20335914.832773924,240000000.0,357.0,810.212595351534,42.64202422799689,80.0,4.4625,133584.99719887954,Daftarkan status legal
28837053,UD. Ilmi Winata,Perdagangan,7.0,51.0,1517637.0,5054335.0,Bukalapak,231.0,Belum Terdaftar,2022.0,3536698.0,174000000.0,231.0,233.03978487609356,69.97355735225307,58.0,3.9827586206896552,21880.23809523809,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28837054,UD. Niken Puri,Pendidikan,42.0,70.0,3895973.0,12130493.0,Tokopedia,589.0,Belum Terdaftar,2024.0,8234520.0,336000000.0,589.0,211.35978098410848,67.88281399610057,112.0,5.258928571428571,20595.064516129038,Perluas strategi pemasaran\, Daftarkan status legal
28837055,UD. Muthia Sari,Perdagangan,32.0,63.0,4098594.0,3373609.0,Lazada,191.0,Belum Terdaftar,2022.0,-724985.0,285000000.0,191.0,-17.688626880339942,-21.48989405707656,95.0,2.0105263157894737,17662.87434554974,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Perluas strategi pemasaran\, Daftarkan status legal
28837056,UD. Zara Gatra,Jasa,42.0,23.0,7096079.0,34191034.0,Website Sendiri,940.0,Terdaftar,2019.0,27094955.0,195000000.0,940.0,381.82995144219785,79.24578999277998,65.0,14.461538461538462,36373.44042553192,Pertahankan kerja keras
28837057,UD. Jay Sanjaya,Kesehatan,82.0,26.0,8384367.0,32660085.0,Bukalapak,77.0,Terdaftar,2023.0,24275718.0,324000000.0,77.0,289.5354890834335,74.32839810429152,108.0,0.7129629629629629,424156.948051948,Tingkatkan efisiensi kerja
28837058,UD. Poppy Reswara Carissa,Jasa,29.0,65.0,1011741.0,20986356.0,Bukalapak,628.0,Belum Terdaftar,2011.0,19974615.0,282000000.0,628.0,1974.281461362147,95.1790534764587,94.0,6.680851063829787,33417.76433121019,Tingkatkan akses pembiayaan\, Daftarkan status legal
28837059,UD. Gracia Wetan,Pendidikan,33.0,65.0,993984.0,13056914.0,Tokopedia,259.0,Belum Terdaftar,2022.0,12062930.0,294000000.0,259.0,1213.5939813920545,92.3872976416939,98.0,2.642857142857143,50412.79536679537,Tingkatkan akses pembiayaan\, Daftarkan status legal
28837060,UD. Yana Baskara Tono,Pendidikan,77.0,61.0,6351130.0,7535303.0,Tokopedia,334.0,Belum Terdaftar,2005.0,1184173.0,414000000.0,334.0,18.645075758172165,15.71500177232422,138.0,2.420289855072464,22560.7874251497,Tingkatkan efisiensi kerja\, Perluas strategi pemasaran\, Daftarkan status legal
28837061,UD. Utha Panji,Pendidikan,99.0,15.0,5740189.0,49611813.0,Lazada,568.0,Terdaftar,2015.0,43871624.0,342000000.0,568.0,764.28884136045,88.429793928313,114.0,4.982456140350878,87344.7411971831,Pertahankan kerja keras
28837062,UD. Lea Surya,Kesehatan,19.0,11.0,5368970.0,8837715.0,Shopee,77.0,Terdaftar,2002.0,3468745.0,90000000.0,77.0,64.60727104081417,39.24934216593316,30.0,2.566666666666667,114775.51948051948,Pertahankan kerja keras
28837063,UD. Okta Wisesa,Pendidikan,86.0,39.0,7004249.0,14958653.0,Shopee,774.0,Belum Terdaftar,2016.0,20335914.832773924,375000000.0,774.0,290.3368345810368,135.94750030483308,125.0,6.192,19326.425064599483,Perluas strategi pemasaran\, Daftarkan status legal
28837064,UD. Ciko Sukadarma Shinta,Jasa,61.0,89.0,6177666.0,34979840.0,Tokopedia,860.0,Terdaftar,2010.0,28802174.0,450000000.0,860.0,466.2306767636839,82.3393531817184,150.0,5.733333333333333,40674.232558139534,Pertahankan kerja keras
28837065,UD. Vino Paningrat Romi,Kesehatan,78.0,9.0,2813499.0,35711503.0,Lazada,677.0,Belum Terdaftar,2002.0,32898004.0,261000000.0,677.0,1169.291476556416,92.1215889457243,87.0,7.781609195402299,52749.63515509601,Daftarkan status legal
28837066,UD. Eka Dharma,Kesehatan,1.0,63.0,2596124.0,28282055.0,Tokopedia,352.0,Terdaftar,2012.028654361417,25685931.0,192000000.0,352.0,989.3953832713692,90.82059631098237,64.0,5.5,80346.74715909091,Pertahankan kerja keras
28837067,UD. Lea Sahaja,Perdagangan,87.0,54.0,8183824.0,12880385.0,Shopee,257.0,Belum Terdaftar,2013.0,4696561.0,423000000.0,257.0,57.38834315107461,36.46289299582271,141.0,1.822695035460993,50118.22957198443,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837068,UD. Olla Jayaningrat,Kesehatan,87.0,78.0,8063991.0,21042267.0,Website Sendiri,331.0,Belum Terdaftar,2006.0,12978276.0,495000000.0,331.0,160.9411022408135,61.67717575297377,165.0,2.006060606060606,63571.803625377644,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837069,UD. Tariq Bratadikara Pasha,Pendidikan,94.0,88.0,2267610.0,12008606.0,Bukalapak,741.0,Terdaftar,2007.0,9740996.0,546000000.0,741.0,429.5710461675508,81.11679240704541,182.0,4.071428571428571,16205.946018893388,Perluas strategi pemasaran
28837070,UD. Sekar Jayeng,Perdagangan,79.0,3.0,832134.0,18519531.0,Bukalapak,20.0,Belum Terdaftar,2016.0,17687397.0,246000000.0,20.0,2125.5467268492816,95.5067220654778,82.0,0.2439024390243902,925976.55,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Daftarkan status legal
28837071,UD. Muthia Baskara,Perdagangan,67.0,89.0,7718392.0,14111311.0,Lazada,120.0,Belum Terdaftar,2009.0,6392919.0,468000000.0,120.0,82.82708367235041,45.30350865344829,156.0,0.7692307692307693,117594.25833333332,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837072,UD. Ilham Asri,Pendidikan,97.0,22.0,9285532.0,2264074.0,Shopee,871.0,Belum Terdaftar,2007.0,-7021458.0,357000000.0,871.0,-75.61718596198904,-310.1249340790098,119.0,7.319327731092437,2599.3960964408725,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28837073,UD. Livia Pramana,Perdagangan,78.0,48.0,6484628.0,47204912.0,Lazada,607.0,Terdaftar,2020.0,40720284.0,378000000.0,607.0,627.9509634168683,86.26281095492774,126.0,4.817460317460317,77767.56507413508,Pertahankan kerja keras
28837074,UD. Hanafi Sundawa,Perdagangan,82.0,3.0,5210886.0,42824575.0,Lazada,134.0,Terdaftar,2019.0,37613689.0,255000000.0,134.0,721.8290517198035,87.83201934870341,85.0,1.576470588235294,319586.3805970149,Tingkatkan efisiensi kerja
28837075,UD. Qori Sangkala,Perdagangan,18.0,0.0,784012.0,26930148.0,Lazada,474.0,Terdaftar,2014.0,26146136.0,54000000.0,474.0,3334.9152819089504,97.08872004713824,18.0,26.33333333333333,56814.6582278481,Tingkatkan akses pembiayaan
28837076,UD. Sekar Mandala Putri,Perdagangan,34.0,64.0,7314048.0,16697019.0,Bukalapak,289.0,Belum Terdaftar,2021.0,9382971.0,294000000.0,289.0,128.28697596734392,56.19548615234852,98.0,2.9489795918367347,57775.15224913495,Daftarkan status legal
28837077,UD. Cinta Dwijaputra Khayla,Perdagangan,19.0,38.0,4276917.0,43977824.0,Lazada,239.0,Terdaftar,2005.0,39700907.0,171000000.0,239.0,928.2599358369592,90.2748326065428,57.0,4.192982456140351,184007.6317991632,Pertahankan kerja keras
28837078,UD. Ziva Prabawa,Kesehatan,40.0,49.13843175217812,904864.0,29940807.0,Shopee,365.0,Terdaftar,2018.0,29035943.0,126000000.0,365.0,3208.8737091982885,96.9778236104324,89.13843175217812,4.094754561251086,82029.60821917809,Tingkatkan akses pembiayaan
28837079,UD. Chintya Jaya,Perdagangan,28.0,56.0,7784729.0,31202600.0,Shopee,991.0,Terdaftar,2007.0,23417871.0,252000000.0,991.0,300.8180631592956,75.05102459410433,84.0,11.797619047619047,31485.973763874877,Pertahankan kerja keras
28837080,UD. Farid Abadi,Perdagangan,14.0,58.0,2887813.0,28289377.0,Website Sendiri,470.0,Terdaftar,2009.0,25401564.0,216000000.0,499.6553086787951,879.6124956844504,89.79188194918538,72.0,6.527777777777778,56617.785318450224,Pertahankan kerja keras
28837081,UD. Mirna Citra,Kesehatan,83.0,78.0,5762623.0,26850508.0,Shopee,99.0,Belum Terdaftar,2004.0,21087885.0,483000000.0,99.0,365.94247098933937,78.5381230031104,161.0,0.6149068322981367,271217.2525252525,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837082,UD. Romi Jayawarsa,Kesehatan,31.0,17.0,2704374.0,28275242.0,Bukalapak,370.0,Belum Terdaftar,2001.0,25570868.0,144000000.0,370.0,945.537414573576,90.43554074621184,48.0,7.708333333333333,76419.57297297298,Daftarkan status legal
28837083,UD. Kirana Sahaja,Perdagangan,12.0,20.0,777149.0,28388687.0,Shopee,446.0,Terdaftar,2002.0,27611538.0,96000000.0,446.0,3552.9271735535917,97.26246937732624,32.0,13.9375,63651.76457399103,Tingkatkan akses pembiayaan
28837084,UD. Yessi Anugerah,Pendidikan,6.0,55.0,4753782.0,44552547.0,Tokopedia,494.0,Belum Terdaftar,2008.0,39798765.0,183000000.0,494.0,837.2021476794688,89.32994335879383,61.0,8.098360655737705,90187.34210526316,Daftarkan status legal
28837085,UD. Ghani Resaputra Fikra,Jasa,53.0,51.0,628810.0,35552501.0,Lazada,92.0,Terdaftar,2023.0,34923691.0,312000000.0,92.0,5553.933779679076,98.2313199288005,104.0,0.8846153846153846,386440.2282608696,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja
28837086,UD. Vera Sumringah,Jasa,15.0,7.0,708889.0,33676198.0,Website Sendiri,738.0,Terdaftar,2015.0,32967309.0,66000000.0,738.0,4650.560101793088,97.8949850573987,22.0,33.54545454545455,45631.70460704607,Tingkatkan akses pembiayaan
28837087,UD. Uli Harapan,Perdagangan,9.0,24.0,9474790.0,25004308.0,Tokopedia,92.0,Terdaftar,2001.0,15529518.0,99000000.0,92.0,163.90355881238528,62.10736965806052,33.0,2.787878787878788,271785.95652173914,Pertahankan kerja keras
28837088,UD. Gusti Sukarela,Perdagangan,55.0,31.0,6146746.0,47700368.0,Shopee,638.0,Terdaftar,2007.0,41553622.0,258000000.0,638.0,676.0263397901914,87.11383945717148,86.0,7.4186046511627906,74765.4670846395,Pertahankan kerja keras
28837089,UD. Zaki Cinta,Pendidikan,65.0,69.0,9159865.0,7935078.0,Shopee,232.0,Terdaftar,2014.0,-1224787.0,402000000.0,232.0,-13.37123418303654,-15.435097172327731,134.0,1.7313432835820894,34202.9224137931,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja
28837090,UD. Odie Cendana,Kesehatan,37.0,39.0,8442289.0,28697588.0,Lazada,922.0,Belum Terdaftar,2015.0,20255299.0,228000000.0,922.0,239.9266241655551,70.58188653346058,76.0,12.13157894736842,31125.366594360086,Daftarkan status legal
28837091,UD. Khalid Surapati,Jasa,52.0,83.0,6402427.0,18235489.0,Lazada,99.0,Belum Terdaftar,2016.0,11833062.0,405000000.0,99.0,184.82150596953312,64.89029167246352,135.0,0.7333333333333333,184196.85858585857,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837092,UD. Karla Sentosa,Perdagangan,81.0,28.0,5359722.0,19507304.0,Bukalapak,496.0,Terdaftar,2000.0,14147582.0,327000000.0,496.0,263.96111589369747,72.52453747580905,109.0,4.5504587155963305,39329.24193548387,Pertahankan kerja keras
28837093,UD. Damaris Kusumajati,Jasa,33.0,68.0,2865008.0,27453731.0,Website Sendiri,641.0,Terdaftar,2002.0,24588723.0,303000000.0,641.0,858.2427344007417,89.56423081438366,101.0,6.346534653465347,42829.53354134165,Pertahankan kerja keras
28837094,UD. Deni Sanjaya,Pendidikan,84.0,34.0,4927505.0,5394019.0,Bukalapak,693.0,Belum Terdaftar,2004.0,466514.0,354000000.0,693.0,9.467550007559607,8.648727414567876,118.0,5.872881355932203,7783.5772005772,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28837095,UD. Hendra Wibawa,Kesehatan,84.0,82.0,7516123.0,13497947.0,Shopee,249.0,Terdaftar,2010.0,5981824.0,498000000.0,249.0,79.58656344501016,44.316546805228974,166.0,1.5,54208.62248995984,Tingkatkan efisiensi kerja
28837096,UD. Lukman Wacana,Kesehatan,0.0,75.0,1911281.0,33924592.0,Website Sendiri,950.0,Terdaftar,2024.0,32013311.0,225000000.0,950.0,1674.9662137592536,94.36608994442732,75.0,12.666666666666666,35710.09684210526,Tingkatkan akses pembiayaan
28837097,UD. Hanafi Binasena Wawan,Jasa,78.0,32.0,7872186.0,34286340.0,Website Sendiri,17.0,Terdaftar,2019.0,26414154.0,330000000.0,17.0,335.5377273860145,77.03987652225346,110.0,0.1545454545454545,2016843.5294117648,Tingkatkan efisiensi kerja
28837098,UD. Yani Abdi,Jasa,73.0,98.0,7563342.0,31228803.0,Bukalapak,519.0,Belum Terdaftar,2007.0,23665461.0,513000000.0,519.0,312.8968781260982,75.78087767244874,171.0,3.0350877192982457,60171.10404624278,Daftarkan status legal
28837099,UD. Vito Asih,Perdagangan,58.0,45.0,4594240.0,13142496.0,Shopee,73.0,Terdaftar,2014.0,8548256.0,309000000.0,73.0,186.0646374590792,65.04286552569619,103.0,0.7087378640776699,180034.19178082192,Tingkatkan efisiensi kerja
28837100,UD. Nindy Prawira,Pendidikan,98.0,71.0,8996427.0,47502456.0,Shopee,917.0,Belum Terdaftar,2006.0,38506029.0,507000000.0,917.0,428.01468849800034,81.06113292331663,169.0,5.42603550295858,51802.0239912759,Daftarkan status legal
28837101,UD. Oki Prawira,Perdagangan,24.0,30.0,4841297.0,29138675.0,Bukalapak,841.0,Belum Terdaftar,2002.0,24297378.0,162000000.0,841.0,501.8774514350183,83.38532208482368,54.0,15.574074074074074,34647.65160523187,Daftarkan status legal
28837102,UD. Gita Anggrek,Jasa,31.0,74.0,5855785.0,4885378.0,Website Sendiri,378.0,Terdaftar,2012.0,-970407.0,315000000.0,378.0,-16.57176621067884,-19.863498791700454,105.0,3.6,12924.280423280425,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28837103,UD. Khalid Abadi,Jasa,30.0,67.0,1184439.0,32902151.0,Website Sendiri,259.0,Terdaftar,2024.0,31717712.0,291000000.0,259.0,2677.867918905068,96.4001168191101,97.0,2.670103092783505,127035.33204633204,Tingkatkan akses pembiayaan
28837104,UD. Priska Mardika,Kesehatan,73.0,39.0,3845017.0,8391766.0,Tokopedia,547.0,Terdaftar,2005.0,4546749.0,336000000.0,547.0,118.25042646105337,54.18107463911649,112.0,4.883928571428571,15341.43692870201,Perluas strategi pemasaran
28837105,UD. Karim Anindita,Kesehatan,2.0,68.0,6034554.0,46121093.0,Bukalapak,537.0,Belum Terdaftar,2003.0,40086539.0,210000000.0,537.0,664.2833753745513,86.91584780959116,70.0,7.671428571428572,85886.5791433892,Daftarkan status legal
28837106,UD. Rian Saputranegara Vidi,Pendidikan,85.0,41.0,3252531.0,5612378.0,Shopee,633.0,Terdaftar,2019.0,2359847.0,378000000.0,633.0,72.55417396482923,42.0471857027449,126.0,5.023809523809524,8866.315955766193,Perluas strategi pemasaran
28837107,UD. Ina Malam,Pendidikan,65.0,85.0,6517256.0,22330261.0,Tokopedia,69.0,Terdaftar,2004.0,15813005.0,450000000.0,69.0,242.63286573367688,70.81424171441614,150.0,0.46,323626.97101449274,Tingkatkan efisiensi kerja
28837108,UD. Ujang Wiratama,Kesehatan,86.0,43.0,2155576.0,3281664.0,Bukalapak,563.0,Belum Terdaftar,2001.0,1126088.0,387000000.0,563.0,52.240700397480765,34.3145428660582,129.0,4.364341085271318,5828.88809946714,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28837109,UD. Kurnia Utama Salsa,Perdagangan,40.0,16.0,3669334.0,10335795.0,Website Sendiri,554.0,Belum Terdaftar,2004.0,6666461.0,168000000.0,554.0,181.68040848829787,64.49877343736017,56.0,9.892857142857142,18656.66967509025,Perluas strategi pemasaran\, Daftarkan status legal
28837110,UD. Fadli Ranggalawe,Kesehatan,61.0,19.0,1151504.0,24017763.0,Lazada,960.0,Terdaftar,2007.0,22866259.0,240000000.0,960.0,1985.773301699343,95.2056151107828,80.0,12.0,25018.503125,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28837111,UD. Habib Kusumajati,Jasa,52.0,75.0,9972426.0,17208392.0,Bukalapak,922.0,Terdaftar,2012.028654361417,7235966.0,381000000.0,922.0,72.55973621664378,42.04905374075626,127.0,7.25984251968504,18664.19956616052,Perluas strategi pemasaran
28837112,UD. Syana Anugerah,Kesehatan,87.0,52.0,7792852.0,35171243.0,Website Sendiri,334.0,Terdaftar,2015.0,27378391.0,417000000.0,334.0,351.32697246143005,77.8431146149711,139.0,2.402877697841727,105303.12275449102,Tingkatkan efisiensi kerja
28837113,UD. Khalid Padi,Perdagangan,95.0,43.0,9168044.0,30873906.0,Lazada,909.0,Belum Terdaftar,2010.0,21705862.0,414000000.0,909.0,236.75564820587684,70.30487817122977,138.0,6.586956521739131,33964.69306930693,Daftarkan status legal
28837114,UD. Qanitah Terang Made,Kesehatan,32.0,16.0,6205184.0,16083597.0,Shopee,716.0,Belum Terdaftar,2010.0,9878413.0,144000000.0,716.0,159.19613342650274,61.41917756332741,48.0,14.916666666666666,22463.124301675976,Perluas strategi pemasaran\, Daftarkan status legal
28837115,UD. Kanza Sudharmo Aqila,Kesehatan,90.0,26.0,916891.0,6627281.0,Lazada,74.0,Belum Terdaftar,2003.0,5710390.0,348000000.0,74.0,622.7992204089691,86.16489930033147,116.0,0.6379310344827587,89557.85135135135,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Daftarkan status legal
28837116,UD. Viona Wetan,Perdagangan,12.0,22.0,5644201.0,16593937.0,Shopee,465.0,Terdaftar,2019.0,10949736.0,102000000.0,465.0,193.99975302084383,65.98636598415433,34.0,13.676470588235292,35685.88602150538,Pertahankan kerja keras
28837117,UD. Yudi Warna,Perdagangan,38.0,57.0,7761019.0,20501296.0,Lazada,284.0,Belum Terdaftar,2011.0,12740277.0,285000000.0,284.0,164.15727110061192,62.14376398448176,95.0,2.9894736842105263,72187.66197183098,Daftarkan status legal
28837118,UD. Zahira Jati,Perdagangan,28.0,68.0,6937856.0,28377946.0,Website Sendiri,163.0,Belum Terdaftar,2023.0,21440090.0,288000000.0,163.0,309.0304843455961,75.55194445714993,96.0,1.6979166666666667,174097.8282208589,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837119,UD. Gerry Ayodya,Kesehatan,24.0,55.0,8899114.0,40034376.0,Tokopedia,557.0,Terdaftar,2018.0,31135262.0,237000000.0,557.0,349.8692341731997,77.77131832902803,79.0,7.050632911392405,71875.00179533214,Pertahankan kerja keras
28837120,UD. Prita Makmur,Jasa,18.0,91.0,3681174.0,17606903.0,Shopee,503.0,Belum Terdaftar,2002.0,13925729.0,327000000.0,503.0,378.29586430850594,79.09243891444169,109.0,4.614678899082569,35003.783300198804,Daftarkan status legal
28837121,UD. Galih Trisaktiatma,Jasa,64.0,93.0,9558024.0,17096370.0,Bukalapak,317.0,Terdaftar,2000.0,7538346.0,471000000.0,317.0,78.8692934857665,44.0932548839315,157.0,2.0191082802547773,53931.7665615142,Tingkatkan efisiensi kerja
28837122,UD. Nadia Pusaka Prita,Jasa,98.0,44.0,9759079.0,2050670.0,Lazada,138.0,Terdaftar,2005.0,-7708409.0,426000000.0,138.0,-78.98705400376409,-375.8970970463312,142.0,0.971830985915493,14859.927536231884,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Perluas strategi pemasaran
28837123,UD. Jihan Sumringah,Jasa,15.0,28.0,4857088.0,46554513.0,Bukalapak,858.0,Terdaftar,2001.0,41697425.0,129000000.0,858.0,858.4860929017552,89.56688044400765,43.0,19.953488372093023,54259.33916083916,Pertahankan kerja keras
28837124,UD. Ghani Pamungkas,Kesehatan,71.0,13.0,6674511.0,27718896.0,Shopee,109.0,Belum Terdaftar,2019.0,21044385.0,252000000.0,109.0,315.2947833931205,75.92071848748955,84.0,1.2976190476190477,254301.7981651376,Tingkatkan efisiensi kerja\, Daftarkan status legal
28837125,UD. Elyas Sahaja,Jasa,70.0,7.0,3755371.0,4253901.0,Shopee,815.0,Belum Terdaftar,2024.0,498530.0,231000000.0,815.0,13.275119821716682,11.71936065272793,77.0,10.584415584415584,5219.510429447852,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28837126,UD. Tania Prana,Jasa,84.0,45.0,3452480.0,6485333.0,Lazada,900.0,Belum Terdaftar,2009.0,3032853.0,387000000.0,900.0,87.84563560107517,46.76479989539473,129.0,6.976744186046512,7205.925555555556,Perluas strategi pemasaran\, Daftarkan status legal
28837127,UD. Rendi Ayodya,Jasa,74.0,26.0,6099845.0,39216378.0,Bukalapak,869.0,Belum Terdaftar,2011.0,33116533.0,300000000.0,869.0,542.9077788042156,84.4456696128337,100.0,8.69,45128.16800920598,Daftarkan status legal
